panel_id,target_id,model_id,training_cutoff,confirmation_publication_date,exposure_category,exposure_reason
human-domainome-v1,Q9UIF8_PF00628_1927,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UJ78_PF06467_334,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UJQ4_PF00096_383,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UJQ4_PF00096_899,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UJV3_PF00643_191,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UKI9_PF00157_186,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UKL0_PF00249_383,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UKS6_PF14604_365,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UKW6_PF02198_47,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UKY1_PF18387_100,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9ULJ8_PF07647_987,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9ULL8_PF00595_7,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UNF0_PF00018_428,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UPQ7_PF00595_244,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UPQ7_PF00595_414,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UPW6_PF02376_358,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UPW6_PF02376_482,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9UQR1_PF00096_172,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y222_PF00249_226,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y2G7_PF00096_411,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y2T7_PF00313_86,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y3R0_PF00595_666,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y462_PF00096_506,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y4I5_PF03638_368,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y4J8_PF00569_235,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y5K6_PF00018_271,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y5K6_PF14604_1,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y5K6_PF14604_109,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y618_PF00249_613,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y6N9_PF00595_207,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q9Y6V0_PF05715_1058,esm1v_ensemble,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-287332153da38b59,esm1v_ensemble,2020-03,2025-02-24,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-32f5d032de97ea22,esm1v_ensemble,2020-03,2024-07-01,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-93100c3b9be6e587,esm1v_ensemble,2020-03,2023-08-22,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-a5ca23fa1e625d66,esm1v_ensemble,2020-03,2025-10-21,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-a5cec053cd1989b7,esm1v_ensemble,2020-03,2025-05-08,possible,exact sequence occurs in the development benchmark
mavedb-complement-v1,mavedb-aebeb991234cd8a3,esm1v_ensemble,2020-03,2024-01-23,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-c6dd0092b775896c,esm1v_ensemble,2020-03,2022-05-15,clean,confirmation assay was published after the documented training cutoff
mavedb-complement-v1,mavedb-e3ca60f18e3b6e98,esm1v_ensemble,2020-03,2025-05-08,possible,exact sequence occurs in the development benchmark
venusmuthub-v1,venus-00073064a60d4804,esm1v_ensemble,2020-03,2015-09-21,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-06f736fe976e45ee,esm1v_ensemble,2020-03,2019-04-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-07739b7c44051d98,esm1v_ensemble,2020-03,2007-04-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-0ed16c1325aea2c9,esm1v_ensemble,2020-03,2011-03-08,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-12c59fe9dab495ee,esm1v_ensemble,2020-03,2018-07-16,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-1972eefa4a6ef629,esm1v_ensemble,2020-03,2015-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-1a8ae9058bbabf14,esm1v_ensemble,2020-03,2003-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-1b3d6bf42e0e7f84,esm1v_ensemble,2020-03,2017-11-08,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-1e4cf4ecbd674386,esm1v_ensemble,2020-03,2019-06-25,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-220a25f64746e26e,esm1v_ensemble,2020-03,2009-03-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-221bc429762aec74,esm1v_ensemble,2020-03,2018-03-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-23d9ea0d22f6126b,esm1v_ensemble,2020-03,2017-01-20,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-24f4e5b8d325ad4b,esm1v_ensemble,2020-03,2017-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-26da37179e20d7ed,esm1v_ensemble,2020-03,1999-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-2b9577dc9c561b21,esm1v_ensemble,2020-03,2007-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-2ebb2bc9d643c1fb,esm1v_ensemble,2020-03,2001-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-320f26d1be8a0cb0,esm1v_ensemble,2020-03,2005-02-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-3876c90807a78d74,esm1v_ensemble,2020-03,2024-05-03,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-396cc9af2c1e8c61,esm1v_ensemble,2020-03,2015-05-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-39a9db03eeb2ed00,esm1v_ensemble,2020-03,2003-08-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-409980eb48704393,esm1v_ensemble,2020-03,2024-06-12,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-422f5a848c7a8657,esm1v_ensemble,2020-03,2005-09-13,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-454b0fb8de143bcd,esm1v_ensemble,2020-03,2002-02-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-4701fdeb4ac57086,esm1v_ensemble,2020-03,2014-02-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-4bcbc7d4640f3c6b,esm1v_ensemble,2020-03,2002-04-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-4d282f160e018c4f,esm1v_ensemble,2020-03,2014-10-28,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-50eca14579e1a453,esm1v_ensemble,2020-03,1997-10-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-581332e2a42b24c1,esm1v_ensemble,2020-03,2015-11-27,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-63545238edf5954f,esm1v_ensemble,2020-03,2003-11-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-6468ef80b473ecc5,esm1v_ensemble,2020-03,2018-10-03,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-64be3ba2a292eb0f,esm1v_ensemble,2020-03,2018-03-02,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-69d5ae4457f6205e,esm1v_ensemble,2020-03,1988-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-6df418116e5febc9,esm1v_ensemble,2020-03,2002-11-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-71acb42055dde189,esm1v_ensemble,2020-03,2009-09-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-71ec9b1cef7a8594,esm1v_ensemble,2020-03,2005-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-751367a60fd75330,esm1v_ensemble,2020-03,2015-09-10,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-7bf6ce2de8172342,esm1v_ensemble,2020-03,2008-09-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-7e0f1f31cc7ee851,esm1v_ensemble,2020-03,2024-07-31,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-7f1786770ae32614,esm1v_ensemble,2020-03,2005-05-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-8372a9e4bb1e26bb,esm1v_ensemble,2020-03,2006-08-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-83a26c7e9a3b44b0,esm1v_ensemble,2020-03,2020-11-03,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-85368d807d9e50cd,esm1v_ensemble,2020-03,2009-09-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-8c2fbdb86968fbff,esm1v_ensemble,2020-03,2021-03-05,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-8c837ded111ff685,esm1v_ensemble,2020-03,2015-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-90e011f583a7e645,esm1v_ensemble,2020-03,2009-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-9357562029b4557a,esm1v_ensemble,2020-03,2024-07-01,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-9d99364a94571d80,esm1v_ensemble,2020-03,2020-07-17,clean,confirmation assay was published after the documented training cutoff
venusmuthub-v1,venus-a60540654b3cbbf9,esm1v_ensemble,2020-03,2019-04-08,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-aae92adf06e389cd,esm1v_ensemble,2020-03,2012-07-09,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-ad4f94972c4850d0,esm1v_ensemble,2020-03,2019-08-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b09ae7265d5add56,esm1v_ensemble,2020-03,2005-04-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b14a3532d287755b,esm1v_ensemble,2020-03,2007-12-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b1ee988208ad234a,esm1v_ensemble,2020-03,2013-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b2c012e22fa464aa,esm1v_ensemble,2020-03,2001-01-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b41bf48f310c59c1,esm1v_ensemble,2020-03,2001-06-01,possible,confirmation assay was public by the documented training cutoff
venusmuthub-v1,venus-b6f228338d425ee2,esm1v_ensemble,2020-03,2021-12-01,clean,confirmation assay was published after the documented training cutoff
